65.48,1,101
65.59,1,101
65.7,1,101
65.81,1,101
65.92,1,101
66.03,1,101
66.14,1,101
66.25,1,101
66.36,1,101
66.47,1,101
66.58,1,101
66.69,1,101
66.8,1,101
66.91,1,101
67.02,1,100
67.13,1,100
67.23,1,100
67.34,1,100
67.45,1,100
67.56,1,100
67.67,1,100
67.78,1,100
67.89,1,99
68,1,99
68.11,1,99
68.22,1,99
68.33,1,99
68.44,1,99
68.55,1,99
68.66,1,99
68.77,1,99
68.88,1,99
68.98,1,99
69.09,1,99
69.2,1,99
69.31,1,99
69.42,1,99
69.53,1,99
69.64,1,98
69.75,1,98
69.86,1,98
69.97,1,98
70.08,1,98
70.19,1,98
70.3,1,98
70.41,1,98
70.52,1,98
70.63,1,98
70.73,1,98
70.84,1,98
70.95,1,98
71.06,1,98
71.17,1,98
71.28,1,98
71.39,1,97
71.5,1,97
71.61,1,97
71.72,1,97
71.83,1,97
71.94,1,97
72.05,1,97
72.16,1,97
72.27,1,96
72.38,1,96
72.48,1,96
72.59,1,96
72.7,1,96
72.81,1,96
72.92,1,96
73.03,1,96
73.14,1,96
73.25,1,96
73.36,1,96
73.47,1,96
73.58,1,96
73.69,1,96
73.8,1,96
73.91,1,96
74.02,1,95
74.13,1,95
74.23,1,95
74.34,1,95
74.45,1,95
74.56,1,95
74.67,1,95
74.78,1,95
74.89,1,95
75,1,95
75.11,1,95
75.22,1,95
75.33,1,95
75.44,1,95
75.55,1,95
75.66,1,95
75.77,1,95
75.88,1,95
75.98,1,95
76.09,1,95
76.2,1,95
76.31,1,95
76.42,1,95
76.53,1,95
76.64,1,94
76.75,1,94
76.86,1,94
76.97,1,94
77.08,1,94
77.19,1,94
77.3,1,94
77.41,1,94
77.52,1,94
77.63,1,94
77.73,1,94
77.84,1,94
77.95,1,94
78.06,1,94
78.17,1,94
78.28,1,94
78.39,1,94
78.5,1,94
78.61,1,94
78.72,1,94
78.83,1,94
78.94,1,94
79.05,1,94
79.16,1,94
79.27,1,94
79.38,1,94
79.48,1,94
79.59,1,94
79.7,1,94
79.81,1,94
79.92,1,94
80.03,1,94
80.14,1,94
80.25,1,94
80.36,1,94
80.47,1,94
80.58,1,94
80.69,1,94
80.8,1,94
80.91,1,94
81.02,1,93
81.13,1,93
81.23,1,93
81.34,1,93
81.45,1,93
81.56,1,93
81.67,1,93
81.78,1,93
81.89,1,93
82,1,93
82.11,1,93
82.22,1,93
82.33,1,93
82.44,1,93
82.55,1,93
82.66,1,93
82.77,1,93
82.88,1,93
82.98,1,93
83.09,1,93
83.2,1,93
83.31,1,93
83.42,1,93
83.53,1,93
83.64,1,93
83.75,1,93
83.86,1,93
83.97,1,93
84.08,1,93
84.19,1,93
84.3,1,93
84.41,1,93
84.52,1,93
84.63,1,93
84.73,1,93
84.84,1,93
84.95,1,93
85.06,1,93
85.17,1,93
85.28,1,93
85.39,1,93
85.5,1,93
85.61,1,93
85.72,1,93
85.83,1,93
85.94,1,93
86.05,1,93
86.16,1,93
86.27,1,93
86.38,1,93
86.48,1,93
86.59,1,93
86.7,1,93
86.81,1,93
86.92,1,93
87.03,1,93
87.14,1,93
87.25,1,93
87.36,1,93
87.47,1,93
87.58,1,93
87.69,1,93
87.8,1,93
87.91,1,93
88.02,1,92
88.13,1,92
88.23,1,92
88.34,1,92
88.45,1,92
88.56,1,92
88.67,1,92
88.78,1,92
88.89,1,92
89,1,92
89.11,1,92
89.22,1,92
89.33,1,92
89.44,1,92
89.55,1,92
89.66,1,92
89.77,1,92
89.88,1,92
89.98,1,92
90.09,1,92
90.2,1,92
90.31,1,92
90.42,1,92
90.53,1,92
90.64,1,92
90.75,1,92
90.86,1,92
90.97,1,92
91.08,1,92
91.19,1,92
91.3,1,92
91.41,1,92
91.52,1,92
91.63,1,92
91.73,1,92
91.84,1,92
91.95,1,92
92.06,1,92
92.17,1,92
92.28,1,92
92.39,1,92
92.5,1,92
92.61,1,92
92.72,1,92
92.83,1,92
92.94,1,92
93.05,1,92
93.16,1,92
93.27,1,92
93.38,1,92
93.48,1,92
93.59,1,92
93.7,1,92
93.81,1,92
93.92,1,92
94.03,1,92
94.14,1,92
94.25,1,92
94.36,1,92
94.47,1,92
94.58,1,92
94.69,1,92
94.8,1,92
94.91,1,92
95.02,1,92
95.13,1,92
95.23,1,92
95.34,1,92
95.45,1,92
95.56,1,92
95.67,1,92
95.78,1,92
95.89,1,92
96,1,92
96.11,1,92
96.22,1,92
96.33,1,92
96.44,1,92
96.55,1,92
96.66,1,92
96.77,1,92
96.88,1,92
96.98,1,92
97.09,1,92
97.2,1,92
97.31,1,92
97.42,1,92
97.53,1,92
97.64,1,91
97.75,1,91
97.86,1,91
97.97,1,91
98.08,1,91
98.19,1,91
98.3,1,91
98.41,1,91
98.52,1,91
98.63,1,91
98.73,1,91
98.84,1,91
98.95,1,91
99.06,1,91
99.17,1,91
99.28,1,91
99.39,1,91
99.5,1,91
99.61,1,91
99.72,1,91
99.83,1,91
99.94,1,91
100.05,1,91
100.16,1,91
100.27,1,91
100.38,1,91
100.48,1,91
100.59,1,91
100.7,1,91
100.81,1,91
100.92,1,91
101.03,1,91
101.14,1,91
101.25,1,91
101.36,1,91
101.47,1,91
101.58,1,91
101.69,1,91
101.8,1,91
101.91,1,91
102.02,1,91
102.13,1,91
102.23,1,91
102.34,1,91
102.45,1,91
102.56,1,91
102.67,1,91
102.78,1,91
102.89,1,91
103,1,91
103.11,1,91
103.22,1,91
103.33,1,91
103.44,1,91
103.55,1,91
103.66,1,91
103.77,1,91
103.88,1,91
103.98,1,91
104.09,1,91
104.2,1,91
104.31,1,91
104.42,1,91
104.53,1,91
104.64,1,91
104.75,1,91
104.86,1,91
104.97,1,91
105.08,1,91
105.19,1,91
105.3,1,91
105.41,1,91
105.52,1,91
105.63,1,91
105.73,1,91
105.84,1,91
105.95,1,91
106.06,1,91
106.17,1,91
106.28,1,90
106.39,1,90
106.5,1,90
106.61,1,90
106.72,1,90
106.83,1,90
106.94,1,90
107.05,1,90
107.16,1,90
107.27,1,90
107.38,1,90
107.48,1,90
107.59,1,90
107.7,1,90
107.81,1,90
107.92,1,90
108.03,1,90
108.14,1,90
108.25,1,90
108.36,1,90
108.47,1,90
108.58,1,90
108.69,1,90
108.8,1,90
108.91,1,90
109.02,1,90
109.13,1,90
109.23,1,90
109.34,1,90
109.45,1,90
109.56,1,90
109.67,1,90
109.78,1,90
109.89,1,90
110,1,90
110.11,1,90
110.22,1,90
110.33,1,90
110.44,1,90
110.55,1,90
110.66,1,90
110.77,1,90
110.88,1,90
110.98,1,90
111.09,1,90
111.2,1,90
111.31,1,90
111.42,1,90
111.53,1,90
111.64,1,90
111.75,1,90
111.86,1,90
111.97,1,90
112.08,1,90
112.19,1,90
112.3,1,90
112.41,1,90
112.52,1,90
112.63,1,90
112.73,1,90
112.84,1,90
112.95,1,90
113.06,1,90
113.17,1,90
113.28,1,90
113.39,1,90
113.5,1,90
113.61,1,90
113.72,1,90
113.83,1,90
113.94,1,90
114.05,1,90
114.16,1,90
114.27,1,90
114.38,1,90
114.48,1,90
114.59,1,90
114.7,1,90
114.81,1,90
114.92,1,90
115.03,1,90
115.14,1,90
115.25,1,90
115.36,1,90
115.47,1,90
115.58,1,90
115.69,1,90
115.8,1,90
115.91,1,90
116.02,1,90
116.13,1,90
116.23,1,90
116.34,1,90
116.45,1,90
116.56,1,90
116.67,1,90
116.78,1,90
116.89,1,90
117,1,90
117.11,1,90
117.22,1,90
117.33,1,90
117.44,1,90
117.55,1,90
117.66,1,90
117.77,1,89
117.88,1,89
117.98,1,89
118.09,1,89
118.2,1,89
118.31,1,89
118.42,1,89
118.53,1,89
118.64,1,89
118.75,1,89
118.86,1,89
118.97,1,89
119.08,1,89
119.19,1,89
119.3,1,89
119.41,1,89
119.52,1,89
119.63,1,89
119.73,1,89
119.84,1,89
119.95,1,89
120.06,1,89
120.17,1,89
120.28,1,89
120.39,1,89
120.5,1,89
120.61,1,89
120.72,1,89
120.83,1,89
120.94,1,89
121.05,1,89
121.16,1,89
121.27,1,89
121.38,1,89
121.48,1,89
121.59,1,89
121.7,1,89
121.81,1,89
121.92,1,89
122.03,1,89
122.14,1,89
122.25,1,89
122.36,1,89
122.47,1,89
122.58,1,89
122.69,1,89
122.8,1,89
122.91,1,89
123.02,1,89
123.13,1,89
123.23,1,89
123.34,1,89
123.45,1,89
123.56,1,89
123.67,1,89
123.78,1,88
123.89,1,88
124,1,88
124.11,1,88
124.22,1,88
124.33,1,88
124.44,1,88
124.55,1,88
124.66,1,88
124.77,1,88
124.88,1,88
124.98,1,88
125.09,1,88
125.2,1,88
125.31,1,88
125.42,1,88
125.53,1,88
125.64,1,88
125.75,1,88
125.86,1,88
125.97,1,88
126.08,1,88
126.19,1,88
126.3,1,88
126.41,1,88
126.52,1,88
126.63,1,88
126.73,1,88
126.84,1,88
126.95,1,88
127.06,1,88
127.17,1,88
127.28,1,88
127.39,1,88
127.5,1,88
127.61,1,88
127.72,1,88
127.83,1,88
127.94,1,88
128.05,1,88
128.16,1,88
128.26,1,88
128.38,1,88
128.48,1,88
128.59,1,88
128.7,1,88
128.81,1,88
128.92,1,88
129.03,1,88
129.14,1,88
129.25,1,88
129.36,1,88
129.47,1,88
129.58,1,88
129.69,1,88
129.8,1,88
129.91,1,88
130.01,1,88
130.13,1,88
130.23,1,88
130.34,1,88
130.45,1,88
130.56,1,88
130.67,1,88
130.78,1,88
130.89,1,88
131,1,88
131.11,1,88
131.22,1,88
131.33,1,88
131.44,1,88
131.55,1,88
131.66,1,88
131.76,1,87
131.88,1,87
131.98,1,87
132.09,1,87
132.2,1,87
132.31,1,87
132.42,1,87
132.53,1,87
132.64,1,87
132.75,1,87
132.86,1,87
132.97,1,87
133.08,1,87
133.19,1,87
133.3,1,87
133.41,1,87
133.51,1,87
133.63,1,87
133.73,1,87
133.84,1,87
133.95,1,87
134.06,1,87
134.17,1,87
134.28,1,87
134.39,1,87
134.5,1,87
134.61,1,87
134.72,1,87
134.83,1,87
134.94,1,87
135.05,1,87
135.16,1,87
135.26,1,87
135.38,1,87
135.48,1,87
135.59,1,87
135.7,1,87
135.81,1,87
135.92,1,87
136.03,1,87
136.14,1,86
136.25,1,86
136.36,1,86
136.47,1,86
136.58,1,86
136.69,1,86
136.8,1,86
136.91,1,86
137.01,1,86
137.13,1,86
137.23,1,86
137.34,1,86
137.45,1,86
137.56,1,86
137.67,1,86
137.78,1,86
137.89,1,86
138,1,86
138.11,1,86
138.22,1,86
138.33,1,86
138.44,1,86
138.55,1,86
138.66,1,86
138.76,1,86
138.88,1,86
138.98,1,86
139.09,1,86
139.2,1,86
139.31,1,86
139.42,1,86
139.53,1,86
139.64,1,86
139.75,1,86
139.86,1,86
139.97,1,86
140.08,1,86
140.19,1,86
140.3,1,86
140.41,1,86
140.51,1,86
140.63,1,86
140.73,1,86
140.84,1,86
140.95,1,86
141.06,1,86
141.17,1,86
141.28,1,87
141.39,1,87
141.5,1,87
141.61,1,87
141.72,1,87
141.83,1,87
141.94,1,87
142.05,1,87
142.16,1,87
142.26,1,87
142.38,1,87
142.48,1,87
142.59,1,87
142.7,1,87
142.81,1,87
142.92,1,87
143.03,1,87
143.14,1,87
143.25,1,87
143.36,1,87
143.47,1,87
143.58,1,87
143.69,1,87
143.8,1,87
143.91,1,87
144.01,1,87
144.13,1,87
144.23,1,87
144.34,1,87
144.45,1,87
144.56,1,87
144.67,1,87
144.78,1,87
144.89,1,87
145,1,87
145.11,1,87
145.22,1,87
145.33,1,87
145.44,1,87
145.55,1,87
145.66,1,87
145.76,1,87
145.88,1,87
145.98,1,87
146.09,1,87
146.2,1,87
146.31,1,87
146.42,1,87
146.53,1,87
146.64,1,87
146.75,1,87
146.86,1,87
146.97,1,87
147.08,1,87
147.19,1,87
147.3,1,87
147.41,1,87
147.51,1,87
147.63,1,87
147.73,1,87
147.84,1,87
147.95,1,87
148.06,1,87
148.17,1,87
148.28,1,87
148.39,1,86
148.5,1,86
148.61,1,86
148.72,1,86
148.83,1,86
148.94,1,86
149.05,1,86
149.16,1,86
149.26,1,86
149.38,1,86
149.48,1,86
149.59,1,86
149.7,1,86
149.81,1,86
149.92,1,86
150.03,1,86
150.14,1,86
150.25,1,86
150.36,1,86
150.47,1,86
150.58,1,86
150.69,1,86
150.8,1,86
150.91,1,86
151.01,1,86
151.13,1,86
151.23,1,86
151.34,1,86
151.45,1,86
151.56,1,86
151.67,1,86
151.78,1,86
151.89,1,86
152,1,86
152.11,1,86
152.22,1,86
152.33,1,86
152.44,1,86
152.55,1,86
152.66,1,86
152.76,1,86
152.88,1,86
152.98,1,86
153.09,1,86
153.2,1,86
153.31,1,86
153.42,1,86
153.53,1,86
153.64,1,86
153.75,1,86
153.86,1,86
153.97,1,86
154.08,1,86
154.19,1,86
154.3,1,86
154.41,1,86
154.51,1,86
154.63,1,86
154.73,1,86
154.84,1,86
154.95,1,86
155.06,1,86
155.17,1,86
155.28,1,86
155.39,1,86
155.5,1,86
155.61,1,86
155.72,1,86
155.83,1,86
155.94,1,86
156.05,1,86
156.16,1,86
156.26,1,86
156.38,1,86
156.48,1,86
156.59,1,86
156.7,1,86
156.81,1,86
156.92,1,86
157.03,1,86
157.14,1,86
157.25,1,86
157.36,1,86
157.47,1,86
157.58,1,86
157.69,1,86
157.8,1,86
157.91,1,86
158.01,1,86
158.13,1,86
158.23,1,86
158.34,1,86
158.45,1,86
158.56,1,86
158.67,1,86
158.78,1,86
158.89,1,86
159,1,86
159.11,1,86
159.22,1,86
159.33,1,86
159.44,1,86
159.55,1,86
159.66,1,86
159.76,1,85
159.88,1,85
159.98,1,85
160.09,1,85
160.2,1,85
160.31,1,85
160.42,1,85
160.53,1,85
160.64,1,85
160.75,1,85
160.86,1,85
160.97,1,85
161.08,1,85
161.19,1,85
161.3,1,85
161.41,1,85
161.51,1,85
161.63,1,85
161.73,1,85
161.84,1,85
161.95,1,85
162.06,1,85
162.17,1,85
162.28,1,85
162.39,1,86
162.5,1,86
162.61,1,86
162.72,1,86
162.83,1,86
162.94,1,86
163.05,1,86
163.16,1,86
163.26,1,86
163.38,1,86
163.48,1,86
163.59,1,86
163.7,1,86
163.81,1,86
163.92,1,86
164.03,1,86
164.14,1,86
164.25,1,86
164.36,1,86
164.47,1,86
164.58,1,86
164.69,1,86
164.8,1,86
164.91,1,86
165.01,1,86
165.13,1,86
165.23,1,86
165.34,1,86
165.45,1,86
165.56,1,86
165.67,1,86
165.78,1,87
165.89,1,87
166,1,87
166.11,1,87
166.22,1,87
166.33,1,87
166.44,1,87
166.55,1,87
166.66,1,87
166.76,1,87
166.88,1,87
166.98,1,87
167.09,1,87
167.2,1,87
167.31,1,87
167.42,1,87
167.53,1,87
167.64,1,87
167.75,1,87
167.86,1,87
167.97,1,87
168.08,1,87
168.19,1,87
168.3,1,87
168.41,1,87
168.51,1,87
168.63,1,87
168.73,1,87
168.84,1,87
168.95,1,87
169.06,1,87
169.17,1,87
169.28,1,87
169.39,1,87
169.5,1,87
169.61,1,87
169.72,1,87
169.83,1,87
169.94,1,87
170.05,1,87
170.16,1,87
170.26,1,87
170.38,1,87
170.48,1,87
170.59,1,87
170.7,1,87
170.81,1,87
170.92,1,87
171.03,1,87
171.14,1,87
171.25,1,87
171.36,1,87
171.47,1,87
171.58,1,87
171.69,1,87
171.8,1,87
171.91,1,87
172.01,1,86
172.13,1,86
172.23,1,86
172.34,1,86
172.45,1,86
172.56,1,86
172.67,1,86
172.78,1,86
172.89,1,86
173,1,86
173.11,1,86
173.22,1,86
173.33,1,86
173.44,1,86
173.55,1,86
173.66,1,86
173.76,1,85
173.88,1,85
173.98,1,85
174.09,1,85
174.2,1,85
174.31,1,85
174.42,1,85
174.53,1,85
174.64,1,84
174.75,1,84
174.86,1,84
174.97,1,84
175.08,1,84
175.19,1,84
175.3,1,84
175.41,1,84
175.51,1,84
175.63,1,84
175.73,1,84
175.84,1,84
175.95,1,84
176.06,1,84
176.17,1,84
176.28,1,84
176.39,1,84
176.5,1,84
176.61,1,84
176.72,1,84
176.83,1,84
176.94,1,84
177.05,1,84
177.16,1,84
177.26,1,83
177.38,1,83
177.48,1,83
177.59,1,83
177.7,1,83
177.81,1,83
177.92,1,83
178.03,1,83
178.14,1,83
178.25,1,83
178.36,1,83
178.47,1,83
178.58,1,83
178.69,1,83
178.8,1,83
178.91,1,82
179.01,1,82
179.13,1,82
179.23,1,82
179.34,1,82
179.45,1,82
179.56,1,82
179.67,1,82
179.78,1,82
179.89,1,82
180,1,82
180.11,1,82
180.22,1,82
180.33,1,82
180.44,1,82
180.55,1,82
180.66,1,82
180.76,1,82
180.88,1,82
180.98,1,82
181.09,1,82
181.2,1,82
181.31,1,82
181.42,1,82
181.53,1,82
181.64,1,81
181.75,1,81
181.86,1,81
181.97,1,81
182.08,1,81
182.19,1,81
182.3,1,81
182.41,1,81
182.51,1,81
182.63,1,81
182.73,1,81
182.84,1,81
182.95,1,81
183.06,1,81
183.17,1,81
183.28,1,81
183.39,1,80
183.5,1,80
183.61,1,80
183.72,1,80
183.83,1,80
183.94,1,80
184.05,1,80
184.16,1,80
184.26,1,80
184.38,1,80
184.48,1,80
184.59,1,80
184.7,1,80
184.81,1,80
184.92,1,80
185.03,1,80
185.14,1,80
185.25,1,80
185.36,1,80
185.47,1,80
185.58,1,80
185.69,1,80
185.8,1,80
185.91,1,80
186.01,1,79
186.13,1,79
186.23,1,79
186.34,1,79
186.45,1,79
186.56,1,79
186.67,1,79
186.78,1,79
186.89,1,79
187,1,79
187.11,1,79
187.22,1,79
187.33,1,79
187.44,1,79
187.55,1,79
187.66,1,79
187.76,1,79
187.88,1,79
187.98,1,79
188.09,1,79
188.2,1,79
188.31,1,79
188.42,1,79
188.53,1,79
188.64,1,79
188.75,1,79
188.86,1,79
188.97,1,79
189.08,1,79
189.19,1,79
189.3,1,79
189.41,1,78
189.51,1,78
189.63,1,78
189.73,1,78
189.84,1,78
189.95,1,78
190.06,1,78
190.17,1,78
190.28,1,78
190.39,1,78
190.5,1,78
190.61,1,78
190.72,1,78
190.83,1,78
190.94,1,78
191.05,1,78
191.16,1,78
191.26,1,78
191.38,1,78
191.48,1,78
191.59,1,78
191.7,1,78
191.81,1,78
191.92,1,78
192.03,1,78
192.14,1,78
192.25,1,78
192.36,1,78
192.47,1,78
192.58,1,78
192.69,1,78
192.8,1,78
192.91,1,78
193.01,1,78
193.13,1,78
193.23,1,78
193.34,1,78
193.45,1,78
193.56,1,78
193.67,1,78
193.78,1,78
193.89,1,78
194,1,78
194.11,1,78
194.22,1,78
194.33,1,78
194.44,1,78
194.55,1,78
194.66,1,78
194.76,1,78
194.88,1,78
194.98,1,78
195.09,1,78
195.2,1,78
195.31,1,78
195.42,1,78
195.53,1,78
195.64,1,78
195.75,1,78
195.86,1,78
195.97,1,78
196.08,1,78
196.19,1,78
196.3,1,78
196.41,1,78
196.51,1,78
196.63,1,78
196.73,1,78
196.84,1,78
196.95,1,78
197.06,1,78
197.17,1,78
197.28,1,78
197.39,1,79
197.5,1,79
197.61,1,79
197.72,1,79
197.83,1,79
197.94,1,79
198.05,1,79
198.16,1,79
198.26,1,79
198.38,1,79
198.48,1,79
198.59,1,79
198.7,1,79
198.81,1,79
198.92,1,79
199.03,1,79
199.14,1,79
199.25,1,79
199.36,1,79
199.47,1,79
199.58,1,79
199.69,1,79
199.8,1,79
199.91,1,79
200.01,1,79
200.13,1,79
200.23,1,79
200.34,1,79
200.45,1,79
200.56,1,79
200.67,1,79
200.78,1,79
200.89,1,80
201,1,80
201.11,1,80
201.22,1,80
201.33,1,80
201.44,1,80
201.55,1,80
201.66,1,80
201.76,1,80
201.88,1,80
201.98,1,80
202.09,1,80
202.2,1,80
202.31,1,80
202.42,1,80
202.53,1,80
202.64,1,80
202.75,1,80
202.86,1,80
202.97,1,80
203.08,1,80
203.19,1,80
203.3,1,80
203.41,1,80
203.51,1,81
203.63,1,81
203.73,1,81
203.84,1,81
203.95,1,81
204.06,1,81
204.17,1,81
204.28,1,81
204.39,1,82
204.5,1,82
204.61,1,82
204.72,1,82
204.83,1,82
204.94,1,82
205.05,1,82
205.16,1,82
205.26,1,83
205.38,1,83
205.48,1,83
205.59,1,83
205.7,1,83
205.81,1,83
205.92,1,83
206.03,1,83
206.14,1,84
206.25,1,84
206.36,1,84
206.47,1,84
206.58,1,84
206.69,1,84
206.8,1,84
206.91,1,84
207.01,1,84
207.13,1,84
207.23,1,84
207.34,1,84
207.45,1,84
207.56,1,84
207.67,1,84
207.78,1,84
207.89,1,86
208,1,86
208.11,1,86
208.22,1,86
208.33,1,86
208.44,1,86
208.55,1,86
208.66,1,86
208.76,1,87
208.88,1,87
208.98,1,87
209.09,1,87
209.2,1,87
209.31,1,87
209.42,1,87
209.53,1,87
209.64,1,88
209.75,1,88
209.86,1,88
209.97,1,88
210.08,1,88
210.19,1,88
210.3,1,88
210.41,1,88
210.51,1,89
210.63,1,89
210.73,1,89
210.84,1,89
210.95,1,89
211.06,1,89
211.17,1,89
211.28,1,89
211.39,1,90
211.5,1,90
211.61,1,90
211.72,1,90
211.83,1,90
211.94,1,90
212.05,1,90
212.16,1,90
212.26,1,91
212.38,1,91
212.48,1,91
212.59,1,91
212.7,1,91
212.81,1,91
212.92,1,91
213.03,1,91
213.14,1,91
213.25,1,91
213.36,1,91
213.47,1,91
213.58,1,91
213.69,1,91
213.8,1,91
213.91,1,91
214.01,1,91
214.13,1,91
214.23,1,91
214.34,1,91
214.45,1,91
214.56,1,91
214.67,1,91
214.78,1,91
214.89,1,91
215,1,91
215.11,1,91
215.22,1,91
215.33,1,91
215.44,1,91
215.55,1,91
215.66,1,91
215.76,1,91
215.88,1,91
215.98,1,91
216.09,1,91
216.2,1,91
216.31,1,91
216.42,1,91
216.53,1,91
216.64,1,90
216.75,1,90
216.86,1,90
216.97,1,90
217.08,1,90
217.19,1,90
217.3,1,90
217.41,1,90
217.51,1,89
217.63,1,89
217.73,1,89
217.84,1,89
217.95,1,89
218.06,1,89
218.17,1,89
218.28,1,89
218.39,1,89
218.5,1,89
218.61,1,89
218.72,1,89
218.83,1,89
218.94,1,89
219.05,1,89
219.16,1,89
219.26,1,88
219.38,1,88
219.48,1,88
219.59,1,88
219.7,1,88
219.81,1,88
219.92,1,88
220.03,1,88
220.14,1,86
220.25,1,86
220.36,1,86
220.47,1,86
220.58,1,86
220.69,1,86
220.8,1,86
220.91,1,86
221.01,1,85
221.13,1,85
221.23,1,85
221.34,1,85
221.45,1,85
221.56,1,85
221.67,1,85
221.78,1,85
221.89,1,84
222,1,84
222.11,1,84
222.22,1,84
222.33,1,84
222.44,1,84
222.55,1,84
222.66,1,84
222.76,1,84
222.88,1,84
222.98,1,84
223.09,1,84
223.2,1,84
223.31,1,84
223.42,1,84
223.53,1,84
223.64,1,83
223.75,1,83
223.86,1,83
223.97,1,83
224.08,1,83
224.19,1,83
224.3,1,83
224.41,1,83
224.51,1,82
224.63,1,82
224.73,1,82
224.84,1,82
224.95,1,82
225.06,1,82
225.17,1,82
225.28,1,82
225.39,1,82
225.5,1,82
225.61,1,82
225.72,1,82
225.83,1,82
225.94,1,82
226.05,1,82
226.16,1,82
226.26,1,82
226.38,1,82
226.48,1,82
226.59,1,82
226.7,1,82
226.81,1,82
226.92,1,82
227.03,1,82
227.14,1,81
227.25,1,81
227.36,1,81
227.47,1,81
227.58,1,81
227.69,1,81
227.8,1,81
227.91,1,81
228.01,1,81
228.13,1,81
228.23,1,81
228.34,1,81
228.45,1,81
228.56,1,81
228.67,1,81
228.78,1,81
228.89,1,81
229,1,81
229.11,1,81
229.22,1,81
229.33,1,81
229.44,1,81
229.55,1,81
229.66,1,81
229.76,1,81
